task_id_list	courier_id	total_score	willingness
T0015,T0025	C035	97.944	0.0950
T0015,T0025	C036	71.662	0.0996
T0015,T0025	C037	79.627	0.0997
T0015,T0025	C038	86.395	0.1120
T0015,T0025	C039	110.941	0.0630
T0015,T0025	C040	85.054	0.1152
T0015,T0025	C041	94.017	0.0363
T0015,T0025	C042	77.724	0.1029
T0015,T0025	C043	74.577	0.0827
T0015,T0025	C044	91.126	0.1124
T0015,T0025	C045	85.387	0.1032
T0015,T0025	C046	107.428	0.0442
T0015,T0025	C047	92.716	0.1082
T0015,T0025	C048	82.286	0.1204
T0015,T0025	C049	94.456	0.0569
T0015,T0025	C050	87.326	0.0726
T0015,T0025	C051	85.243	0.0462
T0015,T0025	C052	92.474	0.1120
T0015,T0025	C053	90.881	0.0609
T0015,T0025	C054	83.891	0.1165
T0015,T0025	C055	100.371	0.0689
T0015,T0025	C056	74.869	0.0686
T0015,T0025	C057	95.360	0.1006
T0015,T0025	C058	96.619	0.0794
T0015,T0025	C059	99.257	0.0912
T0015,T0025	C060	94.515	0.0717
T0015,T0025	C061	82.653	0.1049
T0015,T0025	C062	81.078	0.1056
T0015,T0025	C063	91.048	0.0990
T0015,T0025	C064	106.714	0.0783
T0015,T0025	C065	79.375	0.1012
T0015,T0025	C066	103.335	0.0683
T0015,T0025	C067	83.127	0.0452
T0015,T0025	C068	97.495	0.0317
T0015,T0025	C069	92.273	0.0739
T0015,T0026	C000	81.107	0.0878
T0015,T0026	C001	85.368	0.0825
T0015,T0026	C002	98.916	0.0748
T0015,T0026	C003	96.019	0.0799
T0015,T0026	C004	76.586	0.0555
T0015,T0026	C005	100.967	0.0766
T0015,T0026	C006	97.828	0.0385
T0015,T0026	C007	90.480	0.1136
T0015,T0026	C008	93.945	0.0304
T0015,T0026	C009	96.103	0.0699
T0015,T0026	C010	90.934	0.1138
T0015,T0026	C011	93.301	0.0827
T0015,T0026	C012	97.278	0.1141
T0015,T0026	C013	83.711	0.0935
T0015,T0026	C014	86.497	0.0890
T0015,T0026	C015	94.382	0.1203
T0015,T0026	C016	89.360	0.0481
T0015,T0026	C017	109.635	0.0410
T0015,T0026	C018	83.043	0.0755
T0015,T0026	C019	106.955	0.0341
T0015,T0026	C020	89.768	0.0467
T0015,T0026	C021	98.681	0.0543
T0015,T0026	C022	91.283	0.0683
T0015,T0026	C023	101.920	0.0659
T0015,T0026	C024	96.436	0.0814
T0015,T0026	C025	109.763	0.1201
T0015,T0026	C026	91.171	0.0667
T0015,T0026	C027	93.345	0.0653
T0015,T0026	C028	92.999	0.1123
T0015,T0026	C029	98.615	0.0701
T0015,T0026	C030	84.091	0.1134
T0015,T0026	C031	75.211	0.1284
T0015,T0026	C032	99.377	0.1126
T0015,T0026	C033	96.151	0.0688
T0015,T0026	C034	90.134	0.0809
T0015,T0026	C035	101.185	0.0408
T0015,T0026	C036	76.983	0.1199
T0015,T0026	C037	81.720	0.0959
T0015,T0026	C038	78.555	0.0829
T0015,T0026	C039	103.031	0.0747
T0015,T0026	C040	86.644	0.0450
T0015,T0026	C041	89.885	0.0511
T0015,T0026	C042	90.465	0.0454
T0015,T0026	C043	94.086	0.1154
T0015,T0026	C044	104.056	0.0348
T0015,T0026	C045	84.235	0.1258
T0015,T0026	C046	93.562	0.0449
T0015,T0026	C047	110.421	0.1126
T0015,T0026	C048	92.203	0.0865
T0015,T0026	C049	111.437	0.1134
T0015,T0026	C050	99.310	0.0649
T0015,T0026	C051	85.362	0.1243
T0015,T0026	C052	87.271	0.0626
T0015,T0026	C053	102.961	0.0727
T0015,T0026	C054	92.584	0.1223
T0015,T0026	C055	92.520	0.0922
T0015,T0026	C056	98.186	0.0482
T0015,T0026	C057	97.081	0.0437
T0015,T0026	C058	104.194	0.0664
T0015,T0026	C059	97.758	0.1022
T0015,T0026	C060	86.259	0.0541
T0015,T0026	C061	97.337	0.1054
T0015,T0026	C062	90.708	0.0790
T0015,T0026	C063	91.495	0.1404
T0015,T0026	C064	94.863	0.0778
T0015,T0026	C065	96.768	0.0925
T0015,T0026	C066	105.343	0.0710
T0015,T0026	C067	90.511	0.1256
T0015,T0026	C068	96.689	0.0875
T0015,T0026	C069	87.486	0.0794
T0015,T0027	C000	107.477	0.0568
T0015,T0027	C001	86.695	0.0745
T0015,T0027	C002	94.293	0.0958
T0015,T0027	C003	113.042	0.1017
T0015,T0027	C004	95.845	0.0470
T0015,T0027	C005	109.214	0.0405
T0015,T0027	C006	119.578	0.0479
T0015,T0027	C007	93.299	0.0974
T0015,T0027	C008	104.075	0.0360
T0015,T0027	C009	98.733	0.0587
T0015,T0027	C010	96.225	0.0461
T0015,T0027	C011	91.916	0.0998
T0015,T0027	C012	89.506	0.0613
T0015,T0027	C013	106.819	0.1030
T0015,T0027	C014	98.175	0.1028
T0015,T0027	C015	124.169	0.0310
T0015,T0027	C016	106.584	0.0979
T0015,T0027	C017	117.223	0.0336
T0015,T0027	C018	106.741	0.0508
T0015,T0027	C019	110.153	0.0372
T0015,T0027	C020	104.835	0.0735
T0015,T0027	C021	112.174	0.0568
T0015,T0027	C022	99.424	0.0828
T0015,T0027	C023	111.692	0.0760
T0015,T0027	C024	101.423	0.0545
T0015,T0027	C025	113.040	0.0714
T0015,T0027	C026	101.177	0.1041
T0015,T0027	C027	106.913	0.0744
T0015,T0027	C028	114.865	0.1162
T0015,T0027	C029	110.957	0.0760
T0015,T0027	C030	83.432	0.0717
T0015,T0027	C031	90.080	0.0651
T0015,T0027	C032	119.753	0.0620
T0015,T0027	C033	107.755	0.0451
T0015,T0027	C034	109.590	0.0826
T0015,T0027	C035	112.409	0.0393
T0015,T0027	C036	99.500	0.0421
T0015,T0027	C037	85.894	0.0514
T0015,T0027	C038	90.169	0.0601
T0015,T0027	C039	101.983	0.0649
T0015,T0027	C040	125.748	0.0708
T0015,T0027	C041	108.286	0.0728
T0015,T0027	C042	104.464	0.1169
T0015,T0027	C043	93.470	0.0710
T0015,T0027	C044	104.365	0.0979
T0015,T0027	C045	103.626	0.0432
T0015,T0027	C046	109.595	0.0613
T0015,T0027	C047	101.021	0.1145
T0015,T0027	C048	104.962	0.0520
T0015,T0027	C049	115.345	0.0408
T0015,T0027	C050	104.659	0.0583
T0015,T0027	C051	92.236	0.0489
T0015,T0027	C052	86.600	0.0855
T0015,T0027	C053	98.725	0.0461
T0015,T0027	C054	92.320	0.0855
T0015,T0027	C055	111.558	0.1045
T0015,T0027	C056	101.015	0.0949
T0015,T0027	C057	108.283	0.0451
T0015,T0027	C058	104.802	0.0628
T0015,T0027	C059	101.399	0.1256
T0015,T0027	C060	98.640	0.0883
T0015,T0027	C061	116.721	0.0413
T0015,T0027	C062	106.890	0.0366
T0015,T0027	C063	102.016	0.0610
T0015,T0027	C064	115.402	0.0628
T0015,T0027	C065	101.497	0.0462
T0015,T0027	C066	111.309	0.0572
T0015,T0027	C067	98.101	0.0603
T0015,T0027	C068	109.533	0.0531
T0015,T0027	C069	92.943	0.0688
T0015,T0028	C000	103.284	0.0730
T0015,T0028	C001	82.446	0.0750
T0015,T0028	C002	90.663	0.0994
T0015,T0028	C003	90.528	0.0885
T0015,T0028	C004	92.932	0.0925
T0015,T0028	C005	98.513	0.0243
T0015,T0028	C006	91.953	0.0312
T0015,T0028	C007	84.498	0.1230
T0015,T0028	C008	88.522	0.0520
T0015,T0028	C009	74.134	0.0923
T0015,T0028	C010	80.408	0.0537
T0015,T0028	C011	86.037	0.1061
T0015,T0028	C012	85.229	0.0625
T0015,T0028	C013	92.077	0.0505
T0015,T0028	C014	88.095	0.0697
T0015,T0028	C015	84.035	0.0659
T0015,T0028	C016	78.122	0.0682
T0015,T0028	C017	101.831	0.0696
T0015,T0028	C018	85.841	0.0778
T0015,T0028	C019	98.070	0.0683
T0015,T0028	C020	80.354	0.0952
T0015,T0028	C021	93.006	0.0654
T0015,T0028	C022	97.853	0.0858
T0015,T0028	C023	83.589	0.0661
T0015,T0028	C024	85.002	0.0960
T0015,T0028	C025	95.495	0.0905
T0015,T0028	C026	113.297	0.0714
T0015,T0028	C027	83.252	0.1044
T0015,T0028	C028	93.118	0.0772
T0015,T0028	C029	97.787	0.0473
T0015,T0028	C030	91.424	0.0438
T0015,T0028	C031	74.505	0.0493
T0015,T0028	C032	93.299	0.0627
T0015,T0028	C033	82.766	0.0837
T0015,T0028	C034	65.902	0.1234
T0015,T0028	C035	93.256	0.0377
T0015,T0028	C036	84.591	0.0455
T0015,T0028	C037	89.222	0.1146
T0015,T0028	C038	88.068	0.0448
T0015,T0028	C039	100.254	0.0698
T0015,T0028	C040	86.804	0.1107
T0015,T0028	C041	89.617	0.0950
T0015,T0028	C042	85.345	0.0553
T0015,T0028	C043	84.338	0.0438
T0015,T0028	C044	79.465	0.0934
T0015,T0028	C045	87.124	0.1147
T0015,T0028	C046	85.449	0.0723
T0015,T0028	C047	90.471	0.1402
T0015,T0028	C048	80.479	0.0827
T0015,T0028	C049	82.721	0.0493
T0015,T0028	C050	88.304	0.1067
T0015,T0028	C051	83.298	0.1055
T0015,T0028	C052	78.386	0.0792
T0015,T0028	C053	94.663	0.0550
T0015,T0028	C054	91.721	0.1499
T0015,T0028	C055	89.632	0.0621
T0015,T0028	C056	101.166	0.0535
T0015,T0028	C057	86.829	0.0441
T0015,T0028	C058	76.036	0.0753
T0015,T0028	C059	94.473	0.0697
T0015,T0028	C060	85.751	0.0985
T0015,T0028	C061	86.536	0.1012
T0015,T0028	C062	84.922	0.0837
T0015,T0028	C063	76.933	0.1254
T0015,T0028	C064	100.026	0.0348
T0015,T0028	C065	93.785	0.0668
T0015,T0028	C066	84.413	0.0423
T0015,T0028	C067	85.240	0.0611
T0015,T0028	C068	91.198	0.0626
T0015,T0028	C069	97.420	0.0873
T0015,T0029	C000	85.991	0.0412
T0015,T0029	C001	90.388	0.0987
T0015,T0029	C002	88.750	0.0694
T0015,T0029	C003	100.618	0.1027
T0015,T0029	C004	85.045	0.1186
T0015,T0029	C005	98.882	0.0562
T0015,T0029	C006	98.733	0.0286
T0015,T0029	C007	96.475	0.0862
T0015,T0029	C008	88.160	0.0391
T0015,T0029	C009	90.803	0.0576
T0015,T0029	C010	77.706	0.1323
T0015,T0029	C011	92.746	0.1313
T0015,T0029	C012	96.636	0.0633
T0015,T0029	C013	89.824	0.0955
T0015,T0029	C014	89.611	0.1027
T0015,T0029	C015	94.942	0.0839
T0015,T0029	C016	77.419	0.1031
T0015,T0029	C017	96.253	0.0910
T0015,T0029	C018	88.907	0.0421
T0015,T0029	C019	102.072	0.0509
T0015,T0029	C020	92.324	0.1054
T0015,T0029	C021	96.625	0.0751
T0015,T0029	C022	91.356	0.0590
T0015,T0029	C023	96.383	0.0924
T0015,T0029	C024	103.094	0.0426
T0015,T0029	C025	102.067	0.0748
T0015,T0029	C026	100.122	0.0592
T0015,T0029	C027	85.813	0.1135
T0015,T0029	C028	96.479	0.0550
T0015,T0029	C029	92.359	0.0884
T0015,T0029	C030	88.300	0.0526
T0015,T0029	C031	91.535	0.0738
T0015,T0029	C032	88.679	0.0587
T0015,T0029	C033	100.728	0.0388
T0015,T0029	C034	82.771	0.0352
T0015,T0029	C035	102.259	0.0882
T0015,T0029	C036	87.382	0.1001
T0015,T0029	C037	97.195	0.0771
T0015,T0029	C038	86.319	0.0619
T0015,T0029	C039	99.703	0.1210
T0015,T0029	C040	92.544	0.0605
T0015,T0029	C041	83.135	0.0596
T0015,T0029	C042	97.451	0.0937
T0015,T0029	C043	93.197	0.1356
T0015,T0029	C044	87.630	0.0491
T0015,T0029	C045	83.409	0.0674
T0015,T0029	C046	93.869	0.1108
T0015,T0029	C047	96.848	0.0945
T0015,T0029	C048	103.602	0.0474
T0015,T0029	C049	98.773	0.0859
T0015,T0029	C050	102.717	0.1121
T0015,T0029	C051	97.730	0.0532
T0015,T0029	C052	100.525	0.0528
T0015,T0029	C053	104.501	0.0521
T0015,T0029	C054	86.530	0.1078
T0015,T0029	C055	89.113	0.1137
T0015,T0029	C056	92.401	0.0504
T0015,T0029	C057	106.856	0.0443
T0015,T0029	C058	95.149	0.0616
T0015,T0029	C059	95.625	0.0958
T0015,T0029	C060	83.670	0.1255
T0015,T0029	C061	85.261	0.0610
T0015,T0029	C062	101.160	0.0634
T0015,T0029	C063	87.035	0.1249
T0015,T0029	C064	97.528	0.0516
T0015,T0029	C065	100.246	0.1056
T0015,T0029	C066	97.405	0.0900
T0015,T0029	C067	94.510	0.0436
T0015,T0029	C068	89.755	0.0556
T0015,T0029	C069	82.334	0.0502
T0016,T0017	C000	65.395	0.0651
T0016,T0017	C001	75.235	0.1090
T0016,T0017	C002	68.532	0.1128
T0016,T0017	C003	70.051	0.0915
T0016,T0017	C004	66.453	0.0661
T0016,T0017	C005	83.771	0.0623
T0016,T0017	C006	85.653	0.0559
T0016,T0017	C007	71.063	0.1076
T0016,T0017	C008	68.679	0.0449
T0016,T0017	C009	73.447	0.0583
T0016,T0017	C010	67.489	0.0705
T0016,T0017	C011	70.119	0.1041
T0016,T0017	C012	74.047	0.0883
T0016,T0017	C013	87.313	0.0380
T0016,T0017	C014	70.037	0.0665
T0016,T0017	C015	72.607	0.0887
T0016,T0017	C016	71.532	0.0766
T0016,T0017	C017	67.218	0.0770
T0016,T0017	C018	73.926	0.0578
T0016,T0017	C019	69.412	0.0976
T0016,T0017	C020	66.230	0.1259
T0016,T0017	C021	67.496	0.1202
T0016,T0017	C022	80.974	0.1280
T0016,T0017	C023	65.929	0.0943
T0016,T0017	C024	85.601	0.0909
T0016,T0017	C025	76.614	0.1236
T0016,T0017	C026	88.414	0.0488
T0016,T0017	C027	46.630	0.0881
T0016,T0017	C028	70.649	0.1152
T0016,T0017	C029	79.539	0.0791
T0016,T0017	C030	64.803	0.0505
T0016,T0017	C031	65.174	0.0787
T0016,T0017	C032	79.630	0.0791
T0016,T0017	C033	70.403	0.1064
T0016,T0017	C034	65.785	0.0828
T0016,T0017	C035	69.491	0.0609
T0016,T0017	C036	60.897	0.0439
T0016,T0017	C037	65.648	0.1133
T0016,T0017	C038	84.813	0.1047
T0016,T0017	C039	71.500	0.0535
T0016,T0017	C040	56.039	0.0562
T0016,T0017	C041	76.779	0.0726
T0016,T0017	C042	65.413	0.0928
T0016,T0017	C043	50.393	0.1262
T0016,T0017	C044	78.482	0.0582
T0016,T0017	C045	72.419	0.1034
T0016,T0017	C046	71.896	0.1094
T0016,T0017	C047	76.099	0.0866
T0016,T0017	C048	57.010	0.0869
T0016,T0017	C049	75.079	0.0631
T0016,T0017	C050	62.400	0.0819
T0016,T0017	C051	69.185	0.1090
T0016,T0017	C052	76.943	0.0617
T0016,T0017	C053	76.631	0.0920
T0016,T0017	C054	74.771	0.1274
T0016,T0017	C055	74.378	0.0607
T0016,T0017	C056	75.290	0.0663
T0016,T0017	C057	68.603	0.1050
T0016,T0017	C058	65.440	0.0523
T0016,T0017	C059	75.758	0.0594
T0016,T0017	C060	83.196	0.0779
T0016,T0017	C061	75.623	0.0881
T0016,T0017	C062	65.614	0.0966
T0016,T0017	C063	72.155	0.1355
T0016,T0017	C064	65.099	0.0950
T0016,T0017	C065	69.874	0.0593
T0016,T0017	C066	87.212	0.1111
T0016,T0017	C067	63.728	0.0807
T0016,T0017	C068	75.636	0.0814
T0016,T0017	C069	68.469	0.0603
T0016,T0018	C000	47.272	0.0308
T0016,T0018	C001	47.985	0.1267
T0016,T0018	C002	54.410	0.1067
T0016,T0018	C003	45.423	0.1173
T0016,T0018	C004	71.092	0.0671
T0016,T0018	C005	56.286	0.1009
T0016,T0018	C006	43.151	0.0802
T0016,T0018	C007	64.157	0.1197
T0016,T0018	C008	64.807	0.0388
T0016,T0018	C009	48.989	0.0424
T0016,T0018	C010	47.427	0.1031
T0016,T0018	C011	47.283	0.1027
T0016,T0018	C012	63.283	0.1157
T0016,T0018	C013	62.814	0.0900
T0016,T0018	C014	51.424	0.1122
T0016,T0018	C015	51.464	0.0738
T0016,T0018	C016	53.588	0.1246
T0016,T0018	C017	53.879	0.0458
T0016,T0018	C018	63.433	0.0610
T0016,T0018	C019	55.841	0.0564
T0016,T0018	C020	54.693	0.1197
T0016,T0018	C021	40.133	0.1373
T0016,T0018	C022	60.034	0.0772
T0016,T0018	C023	56.356	0.0960
T0016,T0018	C024	65.549	0.0824
T0016,T0018	C025	63.778	0.1010
T0016,T0018	C026	52.840	0.1345
T0016,T0018	C027	37.806	0.0996
T0016,T0018	C028	61.163	0.1198
T0016,T0018	C029	52.246	0.0719
T0016,T0018	C030	54.024	0.0743
T0016,T0018	C031	50.541	0.1349
T0016,T0018	C032	45.357	0.0829
T0016,T0018	C033	36.593	0.1009
T0016,T0018	C034	55.077	0.1393
T0016,T0018	C035	38.494	0.1347
T0016,T0018	C036	52.637	0.0923
T0016,T0018	C037	43.526	0.1312
T0016,T0018	C038	56.584	0.0793
T0016,T0018	C039	65.971	0.0741
T0016,T0018	C040	46.993	0.1323
T0016,T0018	C041	52.267	0.0933
T0016,T0018	C042	50.756	0.1189
T0016,T0018	C043	47.006	0.0952
T0016,T0018	C044	50.414	0.1026
T0016,T0018	C045	59.081	0.1131
T0016,T0018	C046	58.541	0.0861
T0016,T0018	C047	61.078	0.0969
T0016,T0018	C048	50.861	0.1250
T0016,T0018	C049	55.638	0.1224
T0016,T0018	C050	58.369	0.0716
T0016,T0018	C051	30.726	0.1341
T0016,T0018	C052	43.864	0.0557
T0016,T0018	C053	71.231	0.0677
T0016,T0018	C054	66.736	0.1276
T0016,T0018	C055	53.596	0.1121
T0016,T0018	C056	53.555	0.0917
T0016,T0018	C057	62.674	0.0729
T0016,T0018	C058	51.946	0.1066
T0016,T0018	C059	61.101	0.0584
T0016,T0018	C060	61.439	0.0651
T0016,T0018	C061	52.202	0.0817
T0016,T0018	C062	41.953	0.1210
T0016,T0018	C063	40.342	0.1446
T0016,T0018	C064	48.866	0.1218
T0016,T0018	C065	64.555	0.0715
T0016,T0018	C066	56.429	0.1105
T0016,T0018	C067	56.848	0.1101
T0016,T0018	C068	62.242	0.0641
T0016,T0018	C069	62.056	0.1133
T0016,T0019	C000	61.877	0.0689
T0016,T0019	C001	76.045	0.0711
T0016,T0019	C002	74.233	0.0536
T0016,T0019	C003	77.152	0.0928
T0016,T0019	C004	69.359	0.1095
T0016,T0019	C005	74.377	0.1149
T0016,T0019	C006	79.455	0.0834
T0016,T0019	C007	85.010	0.1252
T0016,T0019	C008	67.188	0.1077
T0016,T0019	C009	71.794	0.0638
T0016,T0019	C010	71.473	0.0678
T0016,T0019	C011	82.968	0.0674
T0016,T0019	C012	63.410	0.0676
T0016,T0019	C013	81.233	0.0699
T0016,T0019	C014	77.149	0.0729
T0016,T0019	C015	74.367	0.0730
T0016,T0019	C016	72.634	0.0991
T0016,T0019	C017	91.501	0.0426
T0016,T0019	C018	75.536	0.0325
T0016,T0019	C019	64.662	0.0688
T0016,T0019	C020	84.350	0.0795
T0016,T0019	C021	72.543	0.1032
T0016,T0019	C022	75.115	0.0890
T0016,T0019	C023	73.990	0.0771
T0016,T0019	C024	73.735	0.0856
T0016,T0019	C025	72.622	0.1248
T0016,T0019	C026	68.285	0.0545
T0016,T0019	C027	84.509	0.0799
T0016,T0019	C028	70.406	0.0898
T0016,T0019	C029	78.747	0.0621
T0016,T0019	C030	72.783	0.0462
T0016,T0019	C031	65.930	0.0971
T0016,T0019	C032	79.917	0.0618
T0016,T0019	C033	65.770	0.1163
T0016,T0019	C034	64.783	0.0686
T0016,T0019	C035	81.797	0.0641
T0016,T0019	C036	76.168	0.0834
T0016,T0019	C037	65.125	0.0682
T0016,T0019	C038	86.185	0.0666
T0016,T0019	C039	69.258	0.0641
T0016,T0019	C040	74.670	0.0706
T0016,T0019	C041	75.075	0.0772
T0016,T0019	C042	66.327	0.1025
T0016,T0019	C043	76.066	0.1094
T0016,T0019	C044	80.571	0.0376
T0016,T0019	C045	81.784	0.1220
T0016,T0019	C046	60.696	0.1155
T0016,T0019	C047	90.340	0.0624
T0016,T0019	C048	61.067	0.1254
T0016,T0019	C049	85.198	0.0749
T0016,T0019	C050	76.379	0.0738
T0016,T0019	C051	68.427	0.1172
T0016,T0019	C052	72.010	0.0361
T0016,T0019	C053	88.785	0.0517
T0016,T0019	C054	77.504	0.0871
T0016,T0019	C055	76.904	0.1414
T0016,T0019	C056	71.212	0.0377
T0016,T0019	C057	75.401	0.0479
T0016,T0019	C058	70.187	0.0916
T0016,T0019	C059	82.738	0.0929
T0016,T0019	C060	70.271	0.1111
T0016,T0019	C061	74.732	0.0790
T0016,T0019	C062	73.358	0.0802
T0016,T0019	C063	64.218	0.1123
T0016,T0019	C064	79.866	0.1462
T0016,T0019	C065	83.105	0.0991
T0016,T0019	C066	75.649	0.1036
T0016,T0019	C067	69.762	0.0771
T0016,T0019	C068	73.026	0.0992
T0016,T0019	C069	81.305	0.0431
T0016,T0020	C000	79.423	0.0765
T0016,T0020	C001	78.482	0.1176
T0016,T0020	C002	73.476	0.0568
T0016,T0020	C003	71.212	0.0876
T0016,T0020	C004	81.958	0.0651
T0016,T0020	C005	83.060	0.0612
T0016,T0020	C006	86.145	0.0387
T0016,T0020	C007	74.072	0.0955
T0016,T0020	C008	77.512	0.0568
T0016,T0020	C009	62.807	0.0667
T0016,T0020	C010	71.872	0.1061
T0016,T0020	C011	74.772	0.0860
T0016,T0020	C012	91.221	0.0622
T0016,T0020	C013	65.299	0.0656
T0016,T0020	C014	63.933	0.1002
T0016,T0020	C015	82.992	0.0605
T0016,T0020	C016	73.606	0.0230
T0016,T0020	C017	98.975	0.0665
T0016,T0020	C018	74.289	0.0729
T0016,T0020	C019	84.672	0.0534
T0016,T0020	C020	80.995	0.0867
T0016,T0020	C021	86.551	0.1080
T0016,T0020	C022	81.338	0.0452
T0016,T0020	C023	82.538	0.0770
T0016,T0020	C024	76.738	0.1111
T0016,T0020	C025	70.857	0.1264
T0016,T0020	C026	82.951	0.1088
T0016,T0020	C027	71.907	0.0896
T0016,T0020	C028	79.710	0.0728
T0016,T0020	C029	81.822	0.0480
T0016,T0020	C030	79.170	0.0961
T0016,T0020	C031	79.118	0.0973
T0016,T0020	C032	83.442	0.1480
T0016,T0020	C033	72.045	0.1289
T0016,T0020	C034	76.897	0.1248
T0016,T0020	C035	91.647	0.0716
T0016,T0020	C036	82.256	0.0772
T0016,T0020	C037	74.372	0.1193
T0016,T0020	C038	67.057	0.1283
T0016,T0020	C039	73.788	0.0817
T0016,T0020	C040	69.228	0.0645
T0016,T0020	C041	85.055	0.0548
T0016,T0020	C042	80.306	0.0581
T0016,T0020	C043	74.870	0.1078
T0016,T0020	C044	70.456	0.0724
T0016,T0020	C045	86.821	0.0575
T0016,T0020	C046	86.867	0.0404
T0016,T0020	C047	88.463	0.1170
T0016,T0020	C048	77.215	0.0866
T0016,T0020	C049	82.589	0.0726
T0016,T0020	C050	77.351	0.0683
T0016,T0020	C051	61.795	0.1165
T0016,T0020	C052	72.188	0.0362
T0016,T0020	C053	94.723	0.0576
T0016,T0020	C054	63.707	0.1164
T0016,T0020	C055	78.247	0.0661
T0016,T0020	C056	90.375	0.0500
T0016,T0020	C057	70.610	0.1101
T0016,T0020	C058	80.671	0.0636
T0016,T0020	C059	88.071	0.0475
T0016,T0020	C060	85.493	0.1109
T0016,T0020	C061	82.124	0.0964
T0016,T0020	C062	68.431	0.0743
T0016,T0020	C063	81.309	0.0840
T0016,T0020	C064	79.812	0.1223
T0016,T0020	C065	76.044	0.1395
T0016,T0020	C066	94.246	0.0730
T0016,T0020	C067	77.954	0.0714
T0016,T0020	C068	74.105	0.0574
T0016,T0020	C069	80.502	0.0576
T0016,T0021	C000	75.518	0.0837
T0016,T0021	C001	53.922	0.0848
T0016,T0021	C002	69.400	0.1299
T0016,T0021	C003	66.338	0.0861
T0016,T0021	C004	58.669	0.1048
T0016,T0021	C005	69.775	0.0777
T0016,T0021	C006	75.599	0.0503
T0016,T0021	C007	83.137	0.0755
T0016,T0021	C008	62.542	0.0661
T0016,T0021	C009	66.321	0.0873
T0016,T0021	C010	46.033	0.1171
T0016,T0021	C011	65.170	0.0472
T0016,T0021	C012	63.063	0.0692
T0016,T0021	C013	65.098	0.0572
T0016,T0021	C014	68.211	0.1057
T0016,T0021	C015	71.110	0.0754
T0016,T0021	C016	60.206	0.1065
T0016,T0021	C017	81.070	0.0630
T0016,T0021	C018	66.625	0.1008
T0016,T0021	C019	65.205	0.0630
T0016,T0021	C020	51.663	0.1178
T0016,T0021	C021	60.986	0.1433
T0016,T0021	C022	76.213	0.1004
T0016,T0021	C023	58.946	0.0599
T0016,T0021	C024	66.927	0.1243
T0016,T0021	C025	71.595	0.1091
T0016,T0021	C026	68.184	0.1393
T0016,T0021	C027	67.931	0.0892
T0016,T0021	C028	62.069	0.0657
T0016,T0021	C029	60.346	0.0462
T0016,T0021	C030	59.151	0.0387
T0016,T0021	C031	65.241	0.0849
T0016,T0021	C032	66.575	0.0597
T0016,T0021	C033	51.156	0.1135
T0016,T0021	C034	46.017	0.1122
T0016,T0021	C035	74.735	0.0660
T0016,T0021	C036	53.676	0.0723
T0016,T0021	C037	52.111	0.0894
T0016,T0021	C038	56.691	0.1366
T0016,T0021	C039	53.500	0.0805
T0016,T0021	C040	60.315	0.0834
T0016,T0021	C041	71.082	0.0886
T0016,T0021	C042	59.335	0.1190
T0016,T0021	C043	58.151	0.0524
T0016,T0021	C044	68.983	0.0814
T0016,T0021	C045	74.146	0.1184
T0016,T0021	C046	78.889	0.0469
T0016,T0021	C047	66.701	0.0934
T0016,T0021	C048	58.538	0.0910
T0016,T0021	C049	67.533	0.0938
T0016,T0021	C050	65.867	0.1258
T0016,T0021	C051	56.549	0.0762
T0016,T0021	C052	62.748	0.0789
T0016,T0021	C053	74.317	0.0916
T0016,T0021	C054	55.534	0.1048
T0016,T0021	C055	61.677	0.0993
T0016,T0021	C056	57.930	0.0678
T0016,T0021	C057	72.231	0.0625
T0016,T0021	C058	60.346	0.1203
T0016,T0021	C059	80.468	0.0539
T0016,T0021	C060	69.871	0.1299
T0016,T0021	C061	75.622	0.0946
T0016,T0021	C062	74.249	0.0648
T0016,T0021	C063	66.769	0.1040
T0016,T0021	C064	78.932	0.1128
T0016,T0021	C065	63.294	0.0713
T0016,T0021	C066	79.171	0.1243
T0016,T0021	C067	51.336	0.1376
T0016,T0021	C068	75.847	0.0939
T0016,T0021	C069	72.033	0.0836
T0016,T0022	C000	72.620	0.0349
T0016,T0022	C001	55.974	0.1100
T0016,T0022	C002	75.923	0.0726
T0016,T0022	C003	73.902	0.0528
T0016,T0022	C004	60.287	0.0787
T0016,T0022	C005	65.383	0.0770
T0016,T0022	C006	63.762	0.0818
T0016,T0022	C007	72.703	0.0894
T0016,T0022	C008	73.260	0.0862
T0016,T0022	C009	56.999	0.0762
T0016,T0022	C010	60.271	0.0816
T0016,T0022	C011	76.427	0.0516
T0016,T0022	C012	67.308	0.1319
T0016,T0022	C013	62.739	0.0671
T0016,T0022	C014	65.083	0.0704
T0016,T0022	C015	72.377	0.0743
T0016,T0022	C016	77.508	0.0759
T0016,T0022	C017	81.502	0.1026
T0016,T0022	C018	70.327	0.0433
T0016,T0022	C019	58.836	0.0428
T0016,T0022	C020	56.325	0.0934
T0016,T0022	C021	64.345	0.0955
T0016,T0022	C022	60.338	0.1327
T0016,T0022	C023	73.066	0.0800
T0016,T0022	C024	62.176	0.0510
T0016,T0022	C025	67.882	0.1180
T0016,T0022	C026	72.505	0.0973
T0016,T0022	C027	58.895	0.0963
T0016,T0022	C028	48.263	0.1171
T0016,T0022	C029	56.812	0.0638
T0016,T0022	C030	60.767	0.1040
T0016,T0022	C031	56.527	0.1254
T0016,T0022	C032	70.509	0.1036
T0016,T0022	C033	73.458	0.0815
